timestamp,status,direction,grade,trend,pullback,rejection,volume,open_interest,poc,vah,val,vwap_pullback,vwap_rejection,setup,long_blocked_ema,short_blocked_ema,long_blocked_vwap,short_blocked_vwap,bar_start,current_price,open,high,low,close,bar_volume,sma20_volume,elapsed_seconds,ema_10,vwap,ema_slope,engine_version
2026-08-11T10:08:43.440085+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:05:00+05:30,57436.4,57425.0,57456.2,57420.0,57436.4,2940.0,12826.5,223.440085,57483.9269950177,57478.54162756529,2.7999999999956344,b3620733
2026-08-11T10:08:45.441392+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Rising,Above,Below,Above,None,Bearish,,,,,,2026-08-11T10:05:00+05:30,57422.0,57425.0,57456.2,57420.0,57422.0,3000.0,12826.5,225.441392,57481.30881319952,57478.52760009476,0.18181818181619747,b3620733
2026-08-11T10:09:43.469153+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:05:00+05:30,57434.0,57425.0,57456.2,57415.0,57434.0,3870.0,12826.5,283.469153,57483.49063138133,57478.28378633447,-0.4363636363632395,b3620733
2026-08-11T10:09:45.470423+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Rising,Above,Below,Above,None,Bearish,,,,,,2026-08-11T10:05:00+05:30,57412.6,57425.0,57456.2,57412.6,57412.6,3930.0,12826.5,285.470423,57479.599722290426,57478.2712520049,-1.7090909090911737,b3620733
2026-08-11T10:09:49.472415+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Rising,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:05:00+05:30,57411.0,57425.0,57456.2,57411.0,57411.0,3990.0,12826.5,289.472415,57479.30881319952,57478.25244293529,-2.0,b3620733
2026-08-11T10:09:59.476648+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Rising,Above,Below,Above,None,Bearish,,,,,,2026-08-11T10:05:00+05:30,57420.0,57425.0,57456.2,57411.0,57420.0,4020.0,12826.5,299.476648,57480.945176835885,57478.244202386006,0.0,b3620733
2026-08-11T10:10:01.477878+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57430.0,57411.0,57430.0,57411.0,57430.0,90.0,12616.5,1.477878,57471.682417411175,57478.223736802414,-9.262759424709657,b3620733
2026-08-11T10:10:03.479801+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Unknown,Flat,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:10:00+05:30,57410.6,57411.0,57430.0,57410.6,57410.6,120.0,12616.5,3.479801,57468.15514468391,57478.21417597436,-12.790032151977357,b3620733
2026-08-11T10:10:15.485123+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57425.6,57411.0,57430.0,57410.6,57425.6,240.0,12616.5,15.485123,57470.88241741118,57478.17810748434,-10.062759424705291,b3620733
2026-08-11T10:10:17.486198+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Unknown,Flat,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:10:00+05:30,57410.6,57411.0,57430.0,57410.6,57410.6,540.0,12616.5,17.486198,57468.15514468391,57478.08275245755,-12.790032151977357,b3620733
2026-08-11T10:10:31.492691+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Flat,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:10:00+05:30,57410.0,57411.0,57430.0,57410.0,57410.0,690.0,12616.5,31.492691,57468.046053774815,57478.03514758413,-11.990032151974447,b3620733
2026-08-11T10:11:11.511943+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Flat,Below,Below,Above,None,Bearish,,,,,,2026-08-11T10:10:00+05:30,57401.0,57411.0,57430.0,57401.0,57401.0,1050.0,12616.5,71.511943,57466.409690138455,57477.915212087086,-1.745454545452958,b3620733
2026-08-11T10:11:17.514958+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57428.4,57411.0,57430.0,57401.0,57428.4,1110.0,12616.5,77.514958,57471.39150832027,57477.89742002064,3.236363636358874,b3620733
2026-08-11T10:11:19.516247+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Flat,Below,Below,Above,None,Bearish,,,,,,2026-08-11T10:10:00+05:30,57401.0,57411.0,57430.0,57400.0,57401.0,1140.0,12616.5,79.516247,57466.409690138455,57477.88645935932,-1.7818181818147423,b3620733
2026-08-11T10:11:21.517467+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57428.4,57411.0,57430.0,57400.0,57428.4,1170.0,12616.5,81.517467,57471.39150832027,57477.87564246858,3.1999999999970896,b3620733
2026-08-11T10:11:31.522018+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Rising,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:10:00+05:30,57410.0,57411.0,57430.0,57400.0,57410.0,1200.0,12616.5,91.522018,57468.046053774815,57477.868682890236,0.0,b3620733
2026-08-11T10:11:49.530810+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57418.8,57411.0,57430.0,57400.0,57418.8,1410.0,12616.5,109.53081,57469.64605377481,57477.80315720442,2.509090909086808,b3620733
2026-08-11T10:11:53.532990+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Rising,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:10:00+05:30,57410.0,57411.0,57430.0,57400.0,57410.0,1440.0,12616.5,113.53299,57468.046053774815,57477.79486675097,-0.10909090909262886,b3620733
2026-08-11T10:11:55.534036+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57420.0,57411.0,57430.0,57400.0,57420.0,1590.0,12616.5,115.534036,57469.864235593,57477.75232612562,1.7090909090911737,b3620733
2026-08-11T10:12:05.539264+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57427.6,57411.0,57430.0,57400.0,57427.6,2280.0,12616.5,125.539264,57471.24605377481,57477.566419407514,4.509090909086808,b3620733
2026-08-11T10:13:23.575251+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57418.2,57411.0,57450.0,57400.0,57418.2,4770.0,12616.5,203.575251,57469.53696286572,57477.192399926214,-4.872727272733755,b3620733
2026-08-11T10:13:25.576418+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57446.6,57411.0,57450.0,57400.0,57446.6,4890.0,12616.5,205.576418,57474.70059922936,57477.16762536873,0.29090909090882633,b3620733
2026-08-11T10:13:41.584634+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57450.8,57411.0,57450.8,57400.0,57450.8,4980.0,12616.5,221.584634,57475.464235593,57477.153402441836,4.327272727270611,b3620733
2026-08-11T10:13:55.591253+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57420.2,57411.0,57450.8,57400.0,57420.2,5070.0,12616.5,235.591253,57469.90059922936,57477.13559915262,-4.545454545455868,b3620733
2026-08-11T10:14:03.595755+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57448.0,57411.0,57450.8,57400.0,57448.0,5160.0,12616.5,243.595755,57474.9551446839,57477.11557335543,0.25454545453976607,b3620733
2026-08-11T10:14:05.596901+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57420.4,57411.0,57450.8,57400.0,57420.4,5160.0,12616.5,245.596901,57469.93696286572,57477.11557335543,-4.763636363641126,b3620733
2026-08-11T10:14:07.598017+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57447.6,57411.0,57450.8,57400.0,57447.6,5190.0,12616.5,247.598017,57474.88241741118,57477.10774187609,0.18181818181619747,b3620733
2026-08-11T10:14:11.601445+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57420.4,57411.0,57450.8,57400.0,57420.4,5250.0,12616.5,251.601445,57469.93696286572,57477.0958402356,-4.763636363641126,b3620733
2026-08-11T10:14:39.614959+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57433.2,57411.0,57450.8,57400.0,57433.2,5400.0,12616.5,279.614959,57472.26423559299,57477.05847243298,-3.2000000000043656,b3620733
2026-08-11T10:14:41.616095+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:10:00+05:30,57418.2,57411.0,57450.8,57400.0,57418.2,5400.0,12616.5,281.616095,57469.53696286572,57477.05847243298,-5.927272727276431,b3620733
2026-08-11T10:15:01.625250+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57411.0,57411.0,57411.0,57411.0,57411.0,0.0,12546.0,1.62525,57457.822804328156,57477.01575222865,-11.7141585375648,b3620733
2026-08-11T10:15:05.627998+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:15:00+05:30,57404.8,57411.0,57411.0,57404.8,57404.8,270.0,12546.0,5.627998,57456.69553160088,57476.92968011382,-13.241431264839775,b3620733
2026-08-11T10:15:13.631906+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Below,Below,Above,None,Bearish,,,,,,2026-08-11T10:15:00+05:30,57400.0,57411.0,57411.0,57400.0,57400.0,690.0,12546.0,13.631906,57455.822804328156,57476.78343639778,-14.114158537566254,b3620733
2026-08-11T10:15:31.639904+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57410.0,57411.0,57411.0,57400.0,57410.0,1170.0,12546.0,31.639904,57457.64098614633,57476.61676493441,-12.259613083027944,b3620733
2026-08-11T10:15:33.641691+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Below,Below,Above,None,Bearish,,,,,,2026-08-11T10:15:00+05:30,57400.0,57411.0,57411.0,57400.0,57400.0,1200.0,12546.0,33.641691,57455.822804328156,57476.60626085367,-14.07779490120447,b3620733
2026-08-11T10:15:35.642908+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57410.0,57411.0,57411.0,57400.0,57410.0,1230.0,12546.0,35.642908,57457.64098614633,57476.59713045465,-12.259613083027944,b3620733
2026-08-11T10:15:37.644273+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57410.0,57411.0,57411.0,57400.0,57410.0,1230.0,12546.0,37.644273,57457.64098614633,57476.59713045465,-12.22324944666616,b3620733
2026-08-11T10:15:39.645940+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Below,Below,Above,None,Bearish,,,,,,2026-08-11T10:15:00+05:30,57400.0,57411.0,57411.0,57400.0,57400.0,1530.0,12546.0,39.64594,57455.822804328156,57476.492274697695,-16.441431264836865,b3620733
2026-08-11T10:15:47.649858+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,Below,Below,Above,None,Bearish,,,,,,2026-08-11T10:15:00+05:30,57400.0,57411.0,57411.0,57400.0,57400.0,1590.0,12546.0,47.649858,57455.822804328156,57476.471337986404,-13.7141585375648,b3620733
2026-08-11T10:15:53.653016+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57410.0,57411.0,57411.0,57400.0,57410.0,1650.0,12546.0,53.653016,57457.64098614633,57476.45041273316,-12.259613083027944,b3620733
2026-08-11T10:16:25.668248+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57435.8,57411.0,57435.8,57400.0,57435.8,2130.0,12546.0,85.668248,57462.33189523724,57476.32579749716,6.509090909086808,b3620733
2026-08-11T10:16:57.683307+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57415.0,57411.0,57444.2,57400.0,57415.0,2460.0,12546.0,117.683307,57458.55007705543,57476.2776263177,1.0545454545499524,b3620733
2026-08-11T10:16:59.684427+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57436.0,57411.0,57444.2,57400.0,57436.0,2670.0,12546.0,119.684427,57462.368258873605,57476.21586091062,4.872727272726479,b3620733
2026-08-11T10:18:19.723224+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57412.0,57411.0,57444.2,57400.0,57412.0,3630.0,12546.0,199.723224,57458.00462250997,57476.0393039548,-4.290909090908826,b3620733
2026-08-11T10:18:21.724490+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57412.0,57411.0,57444.2,57400.0,57412.0,3630.0,12546.0,201.72449,57458.00462250997,57476.0393039548,-4.799999999995634,b3620733
2026-08-11T10:18:31.729165+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57439.0,57411.0,57444.2,57400.0,57439.0,3660.0,12546.0,211.729165,57462.91371341906,57476.03428235719,0.21818181817798177,b3620733
2026-08-11T10:19:05.744561+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57419.6,57411.0,57444.2,57400.0,57419.6,3840.0,12546.0,245.744561,57459.386440691786,57475.99857310575,-3.3454545454587787,b3620733
2026-08-11T10:19:13.748900+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57433.0,57411.0,57444.2,57400.0,57433.0,3900.0,12546.0,253.7489,57461.822804328156,57475.98511195377,-0.7999999999956344,b3620733
2026-08-11T10:19:21.752821+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57420.0,57411.0,57444.2,57400.0,57420.0,3990.0,12546.0,261.752821,57459.45916796452,57475.964162267046,1.4545454545441316,b3620733
2026-08-11T10:19:23.753913+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57434.2,57411.0,57444.2,57400.0,57434.2,4020.0,12546.0,263.753913,57462.040986146334,57475.95850929435,4.036363636361784,b3620733
2026-08-11T10:19:29.757041+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57420.0,57411.0,57444.2,57400.0,57420.0,4080.0,12546.0,269.757041,57459.45916796452,57475.94693730266,1.4545454545441316,b3620733
2026-08-11T10:19:35.760675+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57431.6,57411.0,57444.2,57400.0,57431.6,5040.0,12546.0,275.760675,57461.56825887361,57475.70324261206,-1.3454545454515028,b3620733
2026-08-11T10:19:47.766573+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:15:00+05:30,57416.0,57411.0,57444.2,57400.0,57416.0,5100.0,12546.0,287.766573,57458.731895237244,57475.68829022988,-4.1818181818161975,b3620733
2026-08-11T10:20:01.773390+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:20:00+05:30,57415.0,57420.0,57420.0,57415.0,57415.0,150.0,12733.5,1.77339,57451.37568288006,57475.616772052555,-10.77439417536516,b3620733
2026-08-11T10:20:27.786181+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:20:00+05:30,57420.0,57420.0,57420.0,57404.0,57420.0,180.0,12733.5,27.786181,57452.28477378915,57475.60713837324,-9.756212357184268,b3620733
2026-08-11T10:20:31.789225+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:20:00+05:30,57420.0,57420.0,57420.0,57404.0,57420.0,210.0,12733.5,31.789225,57452.28477378915,57475.599659269225,-6.9925759935504175,b3620733
2026-08-11T10:20:55.800873+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:20:00+05:30,57410.0,57420.0,57420.0,57404.0,57410.0,300.0,12733.5,55.800873,57450.466591970966,57475.57723402348,-8.956212357188633,b3620733
2026-08-11T10:21:19.812816+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:20:00+05:30,57415.0,57420.0,57420.0,57404.0,57415.0,360.0,12733.5,79.812816,57451.37568288006,57475.55906810036,2.0,b3620733
2026-08-11T10:21:37.821784+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:20:00+05:30,57406.0,57420.0,57420.0,57404.0,57406.0,390.0,12733.5,97.821784,57449.739319243694,57475.55092953456,-2.5454545454558684,b3620733
2026-08-11T10:21:45.825693+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:20:00+05:30,57415.0,57420.0,57420.0,57404.0,57415.0,480.0,12733.5,105.825693,57451.37568288006,57475.52531792943,-0.9090909090882633,b3620733
2026-08-11T10:21:49.827951+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:20:00+05:30,57405.8,57420.0,57420.0,57404.0,57405.8,510.0,12733.5,109.827951,57449.70295560733,57475.51595254085,-2.5818181818176527,b3620733
2026-08-11T10:22:57.861055+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,None,,,,,,2026-08-11T10:20:00+05:30,57415.0,57420.0,57420.0,57404.0,57415.0,690.0,12733.5,177.861055,57451.37568288006,57475.46582561625,1.6727272727293894,b3620733
2026-08-11T10:22:59.862377+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:20:00+05:30,57406.2,57420.0,57420.0,57404.0,57406.2,690.0,12733.5,179.862377,57449.775682880056,57475.46582561625,0.0727272727235686,b3620733
2026-08-11T10:23:03.865285+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:20:00+05:30,57424.0,57420.0,57424.0,57404.0,57424.0,750.0,12733.5,183.865285,57453.01204651642,57475.449626548594,3.3090909090897185,b3620733
2026-08-11T10:23:51.888067+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Rising,Above,Below,Above,None,None,,,,,,2026-08-11T10:20:00+05:30,57439.0,57420.0,57439.0,57404.0,57439.0,900.0,12733.5,231.888067,57455.739319243694,57475.41915616341,4.909090909088263,b3620733
2026-08-11T10:25:01.920900+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Above,Below,Above,None,Bearish,,,,,,2026-08-11T10:25:00+05:30,57427.8,57434.0,57434.0,57427.8,57427.8,0.0,12708.0,1.9209,57449.91564136468,57475.34836233824,-5.8236778790160315,b3620733
2026-08-11T10:25:07.924520+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:25:00+05:30,57422.0,57434.0,57434.0,57422.0,57422.0,120.0,12708.0,7.92452,57448.861095910135,57475.32093479618,-6.878223333558708,b3620733
2026-08-11T10:25:19.929770+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:25:00+05:30,57424.0,57434.0,57434.0,57410.0,57424.0,210.0,12708.0,19.92977,57449.22473227377,57475.29659845749,-3.787314242654247,b3620733
2026-08-11T10:25:23.931632+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Unknown,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:25:00+05:30,57425.0,57434.0,57436.6,57410.0,57425.0,240.0,12708.0,23.931632,57449.406550455584,57475.29142373183,-5.532768788114481,b3620733
2026-08-11T10:25:31.935253+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:25:00+05:30,57437.6,57434.0,57437.6,57410.0,57437.6,300.0,12708.0,31.935253,57451.69745954649,57475.278645276296,-3.241859697205655,b3620733
2026-08-11T10:25:41.940203+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:25:00+05:30,57425.0,57434.0,57437.6,57410.0,57425.0,570.0,12708.0,41.940203,57449.406550455584,57475.21990474919,-5.532768788114481,b3620733
2026-08-11T10:25:49.944114+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Flat,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:25:00+05:30,57410.0,57434.0,57437.6,57410.0,57410.0,720.0,12708.0,49.944114,57446.67927772831,57475.181487412156,-7.023677879020397,b3620733
2026-08-11T10:25:55.947014+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:25:00+05:30,57425.4,57434.0,57437.6,57410.0,57425.4,780.0,12708.0,55.947014,57449.479277728315,57475.16820526503,-4.223677879017487,b3620733
2026-08-11T10:26:21.959533+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Flat,At,Below,Above,None,Bearish,,,,,,2026-08-11T10:25:00+05:30,57420.0,57434.0,57437.6,57410.0,57420.0,900.0,12708.0,81.959533,57448.497459546496,57475.13950222222,-0.7272727272720658,b3620733
2026-08-11T10:26:31.964503+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:25:00+05:30,57440.0,57434.0,57440.0,57410.0,57440.0,960.0,12708.0,91.964503,57452.133823182856,57475.1274682307,0.4363636363632395,b3620733
2026-08-11T10:26:49.973139+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:25:00+05:30,57440.0,57434.0,57440.0,57410.0,57440.0,1020.0,12708.0,109.973139,57452.133823182856,57475.11810589908,5.454545454544132,b3620733
2026-08-11T10:27:23.988726+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:25:00+05:30,57459.8,57434.0,57459.8,57410.0,57459.8,1770.0,12708.0,143.988726,57455.73382318286,57475.04304245805,7.23636363636615,b3620733
2026-08-11T10:28:10.010040+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Flat,Above,Below,Above,Bearish,None,,,,,,2026-08-11T10:25:00+05:30,57470.0,57434.0,57470.0,57410.0,57470.0,2400.0,12708.0,190.01004,57457.58836863741,57475.00655187638,3.636363636367605,b3620733
2026-08-11T10:28:26.017238+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Flat,Above,Below,Above,Bullish,Bullish,,,,,,2026-08-11T10:25:00+05:30,57480.0,57434.0,57480.0,57410.0,57480.0,2910.0,12708.0,206.017238,57459.406550455584,57475.004158407115,3.636363636360329,b3620733
2026-08-11T10:28:40.024215+05:30,WAIT,Neutral,Ignore,Bullish,Bullish,Bullish,Low,Flat,Above,Below,Above,Bullish,Bullish,,volume,,volume,,2026-08-11T10:25:00+05:30,57486.0,57434.0,57486.0,57410.0,57486.0,3240.0,12708.0,220.024215,57460.497459546496,57475.01346881323,4.727272727272066,b3620733
2026-08-11T10:29:22.043796+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Flat,Above,Below,Above,Bearish,None,,,,,,2026-08-11T10:25:00+05:30,57465.0,57434.0,57500.0,57410.0,57465.0,4380.0,12708.0,262.043796,57456.67927772831,57475.097146358545,-0.5454545454558684,b3620733
2026-08-11T10:29:24.045061+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Flat,Above,Below,Above,Bullish,Bullish,,,,,,2026-08-11T10:25:00+05:30,57494.0,57434.0,57500.0,57410.0,57494.0,4410.0,12708.0,264.045061,57461.95200500104,57475.09962802503,3.4545454545441316,b3620733
2026-08-11T10:29:50.057720+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Flat,Above,Below,Above,Bearish,None,,,,,,2026-08-11T10:25:00+05:30,57471.8,57434.0,57500.0,57410.0,57471.8,4800.0,12708.0,290.05772,57457.91564136468,57475.12996941896,-3.0545454545426765,b3620733
2026-08-11T10:29:52.059020+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Flat,Above,Below,Above,Bullish,Bullish,,,,,,2026-08-11T10:25:00+05:30,57492.0,57434.0,57500.0,57410.0,57492.0,4860.0,12708.0,292.05902,57461.58836863741,57475.13439028651,-1.4545454545441316,b3620733
2026-08-11T10:30:02.064917+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:30:00+05:30,57492.0,57492.0,57492.0,57492.0,57492.0,0.0,12720.0,2.064917,57467.11775615788,57475.13439028651,4.074842065929261,b3620733
2026-08-11T10:30:22.075017+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:30:00+05:30,57491.0,57492.0,57492.0,57491.0,57491.0,30.0,12720.0,22.075017,57466.93593797606,57475.13646884143,10.256660247745458,b3620733
2026-08-11T10:30:30.079065+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Below,Above,None,None,,,,,,2026-08-11T10:30:00+05:30,57491.0,57492.0,57492.0,57491.0,57491.0,60.0,12720.0,30.079065,57466.93593797606,57475.138546851806,4.983932975017524,b3620733
