timestamp,status,direction,grade,trend,pullback,rejection,volume,open_interest,poc,vah,val,long_blocked,short_blocked,bar_start,current_price,open,high,low,bar_volume,sma20_volume,elapsed_seconds,ema_10,vwap,ema_slope,engine_version
2026-08-06T10:30:03.038892+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Rejected,Above,,,2026-08-06T10:30:00+05:30,58040.6,58055.2,58055.2,58040.6,30.0,8002.5,3.037756,58014.316115630354,57985.80818102698,6.0590450114395935,9ab0b543
2026-08-06T10:30:07.056212+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58053.6,58055.2,58055.2,58040.6,90.0,8002.5,7.056212,58016.679751993994,57985.83726374061,8.422681375079264,9ab0b543
2026-08-06T10:30:08.060755+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Unknown,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58055.4,58055.2,58055.4,58040.6,120.0,8002.5,8.060755,58017.007024721264,57985.85376344086,9.222681375074899,9ab0b543
2026-08-06T10:30:22.196703+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58045.6,58055.2,58056.4,58040.6,240.0,8002.5,22.196703,58015.22520653944,57985.9205371248,7.295408647798467,9ab0b543
2026-08-06T10:30:25.212114+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Unknown,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58056.0,58055.2,58056.4,58040.6,360.0,8002.5,25.212114,58017.11611563036,57985.98396464647,9.222681375074899,9ab0b543
2026-08-06T10:30:29.261404+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58055.0,58055.2,58056.4,58040.6,390.0,8002.5,29.2609,58016.93429744853,57986.00029980276,8.968135920527857,9ab0b543
2026-08-06T10:30:30.274546+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58055.0,58055.2,58056.4,58040.6,390.0,8002.5,30.272428,58016.93429744853,57986.00029980276,9.040863193251425,9ab0b543
2026-08-06T10:30:35.280157+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58055.8,58055.2,58056.4,58040.6,450.0,8002.5,35.280157,58017.07975199399,57986.033136187994,9.186317738705839,9ab0b543
2026-08-06T10:31:00.294312+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58050.4,58055.2,58058.0,58040.6,570.0,8002.5,60.292106,58016.097933812176,57986.10093752462,7.622681375076354,9ab0b543
2026-08-06T10:31:23.464856+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58057.8,58055.2,58058.0,58040.6,690.0,8002.5,83.464856,58017.44338835763,57986.16270759544,2.2181818181852577,9ab0b543
2026-08-06T10:32:14.506815+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58051.6,58055.2,58058.0,58040.6,1650.0,8002.5,134.506815,58016.316115630354,57986.69699242247,-0.618181818179437,9ab0b543
2026-08-06T10:32:21.589241+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58056.8,58055.2,58058.0,58040.6,1710.0,8002.5,141.589241,58017.26157017581,57986.72861716249,0.3272727272778866,9ab0b543
2026-08-06T10:32:47.710272+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Falling,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58065.0,58055.2,58065.0,58040.6,2430.0,8002.5,167.710272,58018.75247926672,57987.1480239149,1.3090909090897185,9ab0b543
2026-08-06T10:33:18.687872+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Normal,Falling,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58074.8,58055.2,58075.0,58040.6,4710.0,8002.5,198.687872,58020.53429744854,57988.56293583581,4.218181818185258,9ab0b543
2026-08-06T10:33:43.742805+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,High,Falling,Above,Above,Above,,,2026-08-06T10:30:00+05:30,58085.0,58055.2,58085.0,58040.6,7770.0,8002.5,223.742805,58022.388842903085,57990.65481249534,3.636363636367605,9ab0b543
2026-08-06T10:33:46.743043+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,High,Flat,Above,Above,Above,pullback,,2026-08-06T10:30:00+05:30,58084.0,58055.2,58085.0,58040.6,8160.0,8002.5,226.743043,58022.20702472126,57990.92561700862,3.4545454545441316,9ab0b543
2026-08-06T10:34:46.875297+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,High,Rising,Above,Above,Above,pullback,,2026-08-06T10:30:00+05:30,58067.8,58055.2,58085.0,58040.6,11640.0,8002.5,286.875297,58019.26157017581,57993.050927536235,-2.9454545454500476,9ab0b543
2026-08-06T10:35:00.897552+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,High,Rising,Above,Rejected,Above,,,2026-08-06T10:30:00+05:30,58060.0,58055.2,58085.0,58040.6,12000.0,8262.0,300.0,58017.84338835763,57993.24363978028,-3.8181818181765266,9ab0b543
2026-08-06T10:35:01.885476+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Rejected,Above,,,2026-08-06T10:35:00+05:30,58059.2,58059.2,58059.2,58059.2,90.0,8262.0,1.885476,58025.3627722926,57993.28651498736,3.7012021167975035,9ab0b543
2026-08-06T10:35:09.882369+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,At,Below,Above,,,2026-08-06T10:35:00+05:30,58040.2,58059.2,58059.2,58040.2,150.0,8262.0,9.882369,58021.90822683806,57993.313681322645,0.3557475713387248,9ab0b543
2026-08-06T10:35:30.006781+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:35:00+05:30,58040.2,58059.2,58059.2,58040.2,480.0,8262.0,30.006781,58021.90822683806,57993.43609910688,4.246656662253372,9ab0b543
2026-08-06T10:35:46.922813+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Below,Below,Above,,,2026-08-06T10:35:00+05:30,58025.4,58059.2,58059.2,58025.4,1020.0,8262.0,46.922813,58019.21731774715,57993.61456449993,-0.04425242866273038,9ab0b543
2026-08-06T10:35:48.945539+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:35:00+05:30,58035.0,58059.2,58059.2,58025.4,1140.0,8262.0,48.945539,58020.96277229261,57993.643971326164,1.5557475713430904,9ab0b543
2026-08-06T10:35:50.967871+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Below,Below,Above,,,2026-08-06T10:35:00+05:30,58025.4,58059.2,58059.2,58025.4,1140.0,8262.0,50.96756,58019.21731774715,57993.643971326164,-0.18970697411714355,9ab0b543
2026-08-06T10:35:55.991909+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:35:00+05:30,58039.0,58059.2,58059.2,58025.2,1230.0,8262.0,55.991909,58021.69004501988,57993.66732573967,2.7921112077092403,9ab0b543
2026-08-06T10:35:58.944507+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Below,Below,Above,,,2026-08-06T10:35:00+05:30,58025.8,58059.2,58059.2,58025.2,1260.0,8262.0,58.944507,58019.29004501988,57993.674230053,0.5012021168004139,9ab0b543
2026-08-06T10:36:01.953647+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Below,Below,Above,,,2026-08-06T10:35:00+05:30,58025.8,58059.2,58059.2,58025.2,1260.0,8262.0,61.950229,58019.29004501988,57993.674230053,-6.072727272723569,9ab0b543
2026-08-06T10:36:02.960886+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:35:00+05:30,58040.0,58059.2,58059.2,58025.2,1380.0,8262.0,62.960886,58021.8718632017,57993.71401173608,-3.490909090905916,9ab0b543
2026-08-06T10:36:08.010239+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,At,Below,Above,,,2026-08-06T10:35:00+05:30,58046.4,58059.2,58059.2,58025.2,1620.0,8262.0,68.010239,58023.03549956533,57993.80434347764,-1.745454545452958,9ab0b543
2026-08-06T10:36:11.058376+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Normal,Flat,Below,Below,Above,,,2026-08-06T10:35:00+05:30,58006.8,58059.2,58059.2,58006.8,2220.0,8262.0,71.058376,58015.835499565335,57993.859809361216,-6.072727272723569,9ab0b543
2026-08-06T10:36:13.063882+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,Below,Below,Above,,,2026-08-06T10:35:00+05:30,58025.4,58059.2,58059.2,58006.8,2220.0,8262.0,73.063882,58019.21731774715,57993.859809361216,-2.6909090909102815,9ab0b543
2026-08-06T10:36:24.087700+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,At,Below,Above,,,2026-08-06T10:35:00+05:30,58044.0,58059.2,58059.2,58006.8,2310.0,8262.0,84.0877,58022.59913592897,57993.883571479346,0.6909090909102815,9ab0b543
2026-08-06T10:36:48.158410+05:30,WAIT,Neutral,Ignore,Bullish,Bullish,None,Normal,Rising,At,Below,Above,rejection,,2026-08-06T10:35:00+05:30,58050.0,58059.2,58059.2,58006.8,2460.0,8262.0,108.15841,58023.69004501988,57993.938190597924,4.4727272727323,9ab0b543
2026-08-06T10:36:53.198928+05:30,WAIT,Neutral,Ignore,Bullish,Bullish,None,Low,Rising,At,Below,Above,,,2026-08-06T10:35:00+05:30,58050.0,58059.2,58059.2,58006.8,2490.0,8262.0,113.198283,58023.69004501988,57993.9501313454,4.509090909094084,9ab0b543
2026-08-06T10:37:10.209726+05:30,WAIT,Neutral,Ignore,Bullish,Bullish,None,Low,Rising,Above,Rejected,Above,,,2026-08-06T10:35:00+05:30,58058.2,58059.2,58059.2,58006.8,2670.0,8262.0,130.209726,58025.18095411079,57994.02311564915,2.145454545454413,9ab0b543
2026-08-06T10:37:23.316729+05:30,WAIT,Neutral,Ignore,Bullish,Bullish,None,Low,Rising,Above,Below,Above,,,2026-08-06T10:35:00+05:30,58054.4,58059.2,58059.2,58006.8,2670.0,8262.0,143.316729,58024.49004501988,57994.02311564915,5.599999999998545,9ab0b543
2026-08-06T10:37:31.349206+05:30,WAIT,Neutral,Ignore,Bullish,Bullish,None,Low,Rising,Above,Rejected,Above,,,2026-08-06T10:35:00+05:30,58056.0,58059.2,58059.2,58006.8,2760.0,8262.0,151.349206,58024.780954110785,57994.061621315195,2.145454545454413,9ab0b543
2026-08-06T10:37:35.328629+05:30,WAIT,Neutral,Ignore,Bullish,Bullish,None,Low,Rising,At,Below,Above,,,2026-08-06T10:35:00+05:30,58052.2,58059.2,58059.2,58006.8,2760.0,8262.0,155.328629,58024.090045019875,57994.061621315195,1.4545454545441316,9ab0b543
2026-08-06T10:38:45.526118+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Low,Rising,Below,Below,Above,,,2026-08-06T10:35:00+05:30,58025.2,58059.2,58059.2,58006.8,4230.0,8262.0,225.526118,58019.18095411079,57994.63203590715,-4.509090909094084,9ab0b543
2026-08-06T10:38:59.561651+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Low,Rising,At,Below,Above,,,2026-08-06T10:35:00+05:30,58050.2,58059.2,58059.2,58006.8,4290.0,8262.0,239.560949,58023.72640865624,57994.64598668068,-0.0363636363617843,9ab0b543
2026-08-06T10:39:32.682891+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Low,Rising,Above,Rejected,Above,,,2026-08-06T10:35:00+05:30,58056.0,58059.2,58059.2,58006.8,4560.0,8262.0,272.681161,58024.780954110785,57994.741029946825,2.145454545454413,9ab0b543
2026-08-06T10:39:35.675085+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Rising,Above,Rejected,Above,,,2026-08-06T10:35:00+05:30,58060.0,58059.2,58060.0,58006.8,4650.0,8262.0,275.675085,58025.50822683806,57994.7805048598,2.872727272726479,9ab0b543
2026-08-06T10:39:45.706014+05:30,WAIT,Neutral,Ignore,Bullish,Bullish,Bullish,Low,Rising,Above,Rejected,Above,,,2026-08-06T10:35:00+05:30,58065.0,58059.2,58065.0,58006.8,4770.0,8262.0,285.706014,58026.41731774715,57994.83728079368,7.23636363636615,9ab0b543
2026-08-06T10:40:01.719371+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Rejected,Above,,,2026-08-06T10:40:00+05:30,58065.0,58065.0,58065.0,58065.0,0.0,8202.0,1.719371,58033.43235088403,57994.86668063412,10.796851318700647,9ab0b543
2026-08-06T10:40:30.993485+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T10:40:00+05:30,58060.2,58065.0,58065.0,58060.2,90.0,8202.0,30.991484,58032.559623611305,57994.908849804575,10.83321495506243,9ab0b543
2026-08-06T10:40:56.755067+05:30,WAIT,Neutral,Ignore,Unknown,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T10:40:00+05:30,58060.0,58060.2,58060.2,58056,450,8205.0,56.753065,58028.443292759584,57993.80069589422,,9ab0b543
2026-08-06T10:41:28.805211+05:30,WAIT,Neutral,Ignore,Unknown,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:40:00+05:30,58039.2,58060.2,58060.2,58039.2,510,8205.0,88.804371,58024.66147457777,57993.81964385086,,9ab0b543
2026-08-06T10:41:57.966271+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:40:00+05:30,58040.0,58060.2,58060.2,58039.2,630,8205.0,117.966271,58024.806929123224,57993.857659160414,-3.636363636360329,9ab0b543
2026-08-06T10:43:18.338494+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T10:40:00+05:30,58058.0,58060.2,58060.2,58039.0,2010,8205.0,198.338494,58028.07965639595,57994.34748726422,3.272727272727934,9ab0b543
2026-08-06T10:43:33.345497+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:40:00+05:30,58050.0,58060.2,58060.2,58039.0,2040,8205.0,213.345497,58026.62511094141,57994.36063046321,-0.14545454545441316,9ab0b543
2026-08-06T10:43:36.366084+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T10:40:00+05:30,58055.0,58060.2,58060.2,58039.0,2250,8205.0,216.365011,58027.534201850496,57994.44608934708,0.7636363636338501,9ab0b543
2026-08-06T10:43:40.344036+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:40:00+05:30,58043.8,58060.2,58060.2,58039.0,2400,8205.0,220.344036,58025.497838214134,57994.50276690697,-1.2727272727279342,9ab0b543
2026-08-06T10:44:05.376218+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T10:40:00+05:30,58058.0,58060.2,58060.2,58039.0,2700,8205.0,245.376218,58028.07965639595,57994.62403562864,2.6909090909102815,9ab0b543
2026-08-06T10:44:26.541575+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:40:00+05:30,58050.0,58060.2,58060.2,58039.0,2700,8205.0,266.541575,58026.62511094141,57994.62403562864,-1.4545454545441316,9ab0b543
2026-08-06T10:45:01.637324+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,At,Below,Above,,,2026-08-06T10:45:00+05:30,58050.0,58050.0,58050.0,58050.0,30.0,7726.5,1.637324,58030.78583457189,57994.68056125941,4.3425418123079,9ab0b543
2026-08-06T10:45:30.774288+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,At,Below,Above,,,2026-08-06T10:45:00+05:30,58049.8,58050.0,58050.0,58049.8,90.0,7726.5,30.772407,58030.74947093553,57994.70322933771,4.3061781759461155,9ab0b543
2026-08-06T11:06:15.226784+05:30,WAIT,Neutral,Ignore,Unknown,None,None,High,Flat,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58090.0,58080,58099,58080,3540,6127.5,75.2258,58057.05340653569,58003.698801132596,,9ab0b543
2026-08-06T11:07:15.337189+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58080.0,58080,58099,58070.4,4290,6127.5,135.333945,58055.23522471751,58004.0338011275,-1.8181818181838025,9ab0b543
2026-08-06T11:07:34.469580+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Above,Rejected,Above,,,2026-08-06T11:05:00+05:30,58070.0,58080,58099,58070.0,4860,6127.5,154.46958,58053.417042899324,58004.258538043156,-1.9272727272764314,9ab0b543
2026-08-06T11:07:42.523817+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58079.8,58080,58099,58070.0,4860,6127.5,162.523817,58055.198861081146,58004.258538043156,-0.0363636363617843,9ab0b543
2026-08-06T11:07:57.621321+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Falling,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58074.6,58080,58099,58070.0,4890,6127.5,177.621321,58054.25340653569,58004.27208079359,0.4000000000014552,9ab0b543
2026-08-06T11:08:13.610312+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Normal,Falling,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58074.6,58080,58099,58070.0,4920,6127.5,193.610312,58054.25340653569,58004.28468662245,-0.9818181818191078,9ab0b543
2026-08-06T11:09:42.818890+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,Normal,Falling,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58085.0,58080,58099,58070.0,5490,6127.5,282.818014,58056.144315626596,58004.52777182327,1.8909090909073711,9ab0b543
2026-08-06T11:09:43.832228+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Normal,Falling,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58080.0,58080,58099,58070.0,5580,6127.5,283.832228,58055.23522471751,58004.56819615545,0.9818181818191078,9ab0b543
2026-08-06T11:09:44.856747+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,Normal,Falling,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58085.0,58080,58099,58070.0,5610,6127.5,284.856747,58056.144315626596,58004.58255384982,1.8909090909073711,9ab0b543
2026-08-06T11:09:50.877749+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Normal,Falling,Above,Above,Above,,,2026-08-06T11:05:00+05:30,58095.0,58080,58099,58070.0,5760,6127.5,290.877749,58057.96249744478,58004.65872421378,4.327272727270611,9ab0b543
2026-08-06T11:10:01.946599+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Above,Above,,,2026-08-06T11:10:00+05:30,58095.0,58095.0,58095.0,58095.0,0.0,5601.0,1.946599,58064.69658881846,58004.67483357109,10.879545919131488,9ab0b543
2026-08-06T11:10:07.003567+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Rejected,Above,,,2026-08-06T11:10:00+05:30,58082.4,58095.0,58095.0,58082.4,0.0,5601.0,7.003567,58062.40567972755,58004.67483357109,8.588636828222661,9ab0b543
2026-08-06T11:10:28.079734+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Below,Above,,,2026-08-06T11:10:00+05:30,58072.8,58095.0,58095.0,58072.8,90.0,5601.0,28.079734,58060.660225182095,58004.712968573636,6.843182282769703,9ab0b543
2026-08-06T11:10:30.097974+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Below,Above,,,2026-08-06T11:10:00+05:30,58072.8,58095.0,58095.0,58072.8,270.0,5601.0,30.097974,58060.660225182095,58004.78569817815,6.843182282769703,9ab0b543
2026-08-06T11:10:59.166725+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:10:00+05:30,58090.0,58095.0,58095.0,58072.8,420.0,5601.0,59.166725,58063.78749790937,58004.84618759635,5.825000464588811,9ab0b543
2026-08-06T11:11:04.174956+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Above,Above,,,2026-08-06T11:10:00+05:30,58095.0,58095.0,58095.0,58072.8,450.0,5601.0,64.174956,58064.69658881846,58004.86133143636,0.0,9ab0b543
2026-08-06T11:12:10.372474+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:10:00+05:30,58080.0,58095.0,58095.0,58072.8,570.0,5601.0,130.37149,58061.969316091185,58004.925407262606,-2.727272727272066,9ab0b543
2026-08-06T11:12:11.381077+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Below,Above,,,2026-08-06T11:10:00+05:30,58076.6,58095.0,58095.0,58072.8,660.0,5601.0,131.381077,58061.351134273,58004.96541148609,-3.3454545454587787,9ab0b543
2026-08-06T11:12:41.524522+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:10:00+05:30,58090.0,58095.0,58095.0,58072.8,750.0,5601.0,161.523537,58063.78749790937,58005.003562340964,-0.9090909090882633,9ab0b543
2026-08-06T11:12:44.534237+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Below,Above,,,2026-08-06T11:10:00+05:30,58076.2,58095.0,58095.0,58072.8,810.0,5601.0,164.534237,58061.278407000274,58005.031280686184,-3.4181818181823473,9ab0b543
2026-08-06T11:13:23.657232+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:10:00+05:30,58090.0,58095.0,58095.0,58072.8,840.0,5601.0,203.657232,58063.78749790937,58005.04397918145,2.4363636363705155,9ab0b543
2026-08-06T11:15:01.204506+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Rejected,Above,,,2026-08-06T11:15:00+05:30,58090.0,58090.0,58090.0,58090.0,0.0,5316.0,1.204506,58068.553407380394,58005.17673457337,4.765909471025225,9ab0b543
2026-08-06T11:15:23.268033+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Unknown,Flat,Above,Above,Above,,,2026-08-06T11:15:00+05:30,58095.0,58090.0,58095.0,58084.8,60.0,5316.0,23.268033,58069.46249828948,58005.20585561655,5.675000380113488,9ab0b543
2026-08-06T11:15:25.283559+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Rejected,Above,,,2026-08-06T11:15:00+05:30,58090.0,58090.0,58095.0,58084.8,180.0,5316.0,25.283559,58068.553407380394,58005.26676104524,4.765909471025225,9ab0b543
2026-08-06T11:15:26.288315+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Unknown,Flat,Above,Above,Above,,,2026-08-06T11:15:00+05:30,58095.0,58090.0,58095.0,58084.8,180.0,5316.0,26.288315,58069.46249828948,58005.26676104524,5.675000380113488,9ab0b543
2026-08-06T11:15:55.352909+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,,,2026-08-06T11:15:00+05:30,58099.0,58090.0,58099.0,58084.8,780.0,5316.0,55.352909,58070.189771016754,58005.58819726092,7.347727652842877,9ab0b543
2026-08-06T11:16:12.357733+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:15:00+05:30,58090.0,58090.0,58099.0,58084.8,840.0,5316.0,72.357733,58068.553407380394,58005.61809742053,0.9454545454573235,9ab0b543
2026-08-06T11:16:41.486638+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,,,2026-08-06T11:15:00+05:30,58090.8,58090.0,58099.0,58083.4,1200.0,5316.0,101.486638,58068.69886192585,58005.79371445324,-1.490909090905916,9ab0b543
2026-08-06T11:16:49.535757+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:15:00+05:30,58088.0,58090.0,58099.0,58083.4,1350.0,5316.0,109.534753,58068.189771016754,58005.86837727007,-2.0,9ab0b543
2026-08-06T11:16:50.517840+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,,,2026-08-06T11:15:00+05:30,58091.0,58090.0,58099.0,58083.4,1410.0,5316.0,110.51784,58068.73522556221,58005.898289997655,-1.4545454545441316,9ab0b543
2026-08-06T11:17:01.557384+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Below,Above,,,2026-08-06T11:15:00+05:30,58079.0,58090.0,58099.0,58079.0,1560.0,5316.0,121.557384,58066.553407380394,58005.972874612366,-2.0727272727235686,9ab0b543
2026-08-06T11:17:03.571743+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:15:00+05:30,58085.2,58090.0,58099.0,58079.0,1650.0,5316.0,123.571743,58067.68068010767,58006.012397660816,-0.9454545454500476,9ab0b543
2026-08-06T11:17:04.577297+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Below,Above,,,2026-08-06T11:15:00+05:30,58079.0,58090.0,58099.0,58079.0,1710.0,5316.0,124.577297,58066.553407380394,58006.03799836315,-2.0727272727235686,9ab0b543
2026-08-06T11:17:05.586369+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:15:00+05:30,58083.6,58090.0,58099.0,58079.0,1710.0,5316.0,125.586369,58067.38977101676,58006.03799836315,-1.236363636358874,9ab0b543
2026-08-06T11:17:24.633538+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Below,Above,,,2026-08-06T11:15:00+05:30,58077.2,58090.0,58099.0,58077.2,1980.0,5316.0,144.633538,58066.226134653116,58006.159913617,-2.3272727272778866,9ab0b543
2026-08-06T11:17:28.614875+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,,,2026-08-06T11:15:00+05:30,58080.0,58090.0,58099.0,58077.0,2070.0,5316.0,148.614875,58066.73522556221,58006.199906662,-0.618181818179437,9ab0b543
2026-08-06T11:17:46.687850+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,,,2026-08-06T11:15:00+05:30,58090.2,58090.0,58099.0,58077.0,2340.0,5316.0,166.68785,58068.589771016756,58006.3258896849,-0.10909090909262886,9ab0b543
2026-08-06T11:17:48.662193+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Below,Above,,,2026-08-06T11:15:00+05:30,58079.2,58090.0,58099.0,58077.0,2490.0,5316.0,168.662193,58066.589771016756,58006.3895018622,-2.0727272727308446,9ab0b543
